dt,price,volume,change_price
2019-08-26 00:00:00,142.14,1980000.00,-0.18%
2019-08-23 00:00:00,142.4,4600000.00,1.17%
2019-08-22 00:00:00,140.76,4480000.00,-0.34%
2019-08-21 00:00:00,141.24,3800000.00,0.89%
2019-08-20 00:00:00,140.0,3250000.00,0.07%
2019-08-19 00:00:00,139.9,4270000.00,1.16%
2019-08-16 00:00:00,138.3,3770000.00,-0.75%
2019-08-15 00:00:00,139.34,5490000.00,-1.44%
2019-08-14 00:00:00,141.38,7500000.00,-0.30%
2019-08-13 00:00:00,141.8,4520000.00,-1.18%
2019-08-12 00:00:00,143.5,3620000.00,0.73%
2019-08-09 00:00:00,142.46,4710000.00,-1.47%
2019-08-08 00:00:00,144.58,3070000.00,-0.21%
2019-08-07 00:00:00,144.88,4220000.00,0.06%
2019-08-06 00:00:00,144.8,4640000.00,-0.51%
2019-08-05 00:00:00,145.54,4410000.00,-1.14%
2019-08-02 00:00:00,147.22,6740000.00,-1.74%
2019-08-01 00:00:00,149.82,6160000.00,-0.72%
2019-07-31 00:00:00,150.9,4560000.00,0.28%
2019-07-30 00:00:00,150.48,4050000.00,-0.66%
2019-07-29 00:00:00,151.48,5670000.00,-0.21%
2019-07-26 00:00:00,151.8,4740000.00,-1.54%
2019-07-25 00:00:00,154.18,2370000.00,-0.19%
2019-07-24 00:00:00,154.48,3680000.00,-1.06%
2019-07-23 00:00:00,156.14,2260000.00,0.28%
2019-07-22 00:00:00,155.7,2980000.00,0.10%
2019-07-19 00:00:00,155.54,5140000.00,-0.27%
2019-07-18 00:00:00,155.96,4740000.00,-0.27%
2019-07-17 00:00:00,156.38,4240000.00,0.24%
2019-07-16 00:00:00,156.0,7260000.00,1.23%
2019-07-15 00:00:00,154.1,5920000.00,1.43%
2019-07-12 00:00:00,151.92,5010000.00,-0.38%
2019-07-11 00:00:00,152.5,7620000.00,-2.02%
2019-07-10 00:00:00,155.64,9230000.00,-1.24%
2019-07-09 00:00:00,157.6,6700000.00,-0.58%
2019-07-08 00:00:00,158.52,5420000.00,1.08%
2019-07-05 00:00:00,156.82,4500000.00,-0.31%
2019-07-04 00:00:00,157.3,8790000.00,-0.24%
2019-07-03 00:00:00,157.68,10650000.00,-1.68%
2019-07-02 00:00:00,160.38,5410000.00,0.87%
2019-07-01 00:00:00,159.0,6040000.00,-0.44%
2019-06-28 00:00:00,159.7,25120000.00,-6.33%
2019-06-27 00:00:00,170.5,4280000.00,2.10%
2019-06-26 00:00:00,167.0,5990000.00,-2.32%
2019-06-25 00:00:00,170.96,6130000.00,1.76%
2019-06-24 00:00:00,168.0,4570000.00,-2.15%
2019-06-21 00:00:00,171.7,5850000.00,0.19%
2019-06-20 00:00:00,171.38,8640000.00,-1.03%
2019-06-19 00:00:00,173.16,3950000.00,-1.36%
2019-06-18 00:00:00,175.54,6050000.00,-3.55%
2019-06-17 00:00:00,182.0,5770000.00,-0.66%
2019-06-14 00:00:00,183.2,5110000.00,0.66%
2019-06-13 00:00:00,182.0,5900000.00,2.24%
2019-06-11 00:00:00,178.02,3900000.00,2.77%
2019-06-10 00:00:00,173.22,1510000.00,0.41%
2019-06-07 00:00:00,172.52,1690000.00,-0.66%
2019-06-06 00:00:00,173.66,2280000.00,1.83%
2019-06-05 00:00:00,170.54,2870000.00,-0.99%
2019-06-04 00:00:00,172.24,2410000.00,-0.44%
2019-06-03 00:00:00,173.0,2750000.00,0.39%
2019-05-31 00:00:00,172.32,2480000.00,-0.32%
2019-05-30 00:00:00,172.88,3360000.00,1.23%
2019-05-29 00:00:00,170.78,2900000.00,-0.42%
2019-05-28 00:00:00,171.5,9050000.00,4.03%
2019-05-27 00:00:00,164.86,1190000.00,0.52%
2019-05-24 00:00:00,164.0,4720000.00,2.12%
2019-05-23 00:00:00,160.6,3370000.00,-1.17%
2019-05-22 00:00:00,162.5,4440000.00,0.81%
2019-05-21 00:00:00,161.2,3150000.00,2.17%
2019-05-20 00:00:00,157.78,1950000.00,0.87%
2019-05-17 00:00:00,156.42,2630000.00,-1.36%
2019-05-16 00:00:00,158.58,2440000.00,0.04%
2019-05-15 00:00:00,158.52,2770000.00,-0.10%
2019-05-14 00:00:00,158.68,3590000.00,-0.51%
2019-05-13 00:00:00,159.5,3130000.00,-1.89%
2019-05-10 00:00:00,162.58,4420000.00,-3.59%
2019-05-08 00:00:00,168.64,3490000.00,-1.38%
2019-05-07 00:00:00,171.0,3010000.00,0.38%
2019-05-06 00:00:00,170.36,2050000.00,0.51%
2019-05-03 00:00:00,169.5,3000000.00,-3.19%
2019-05-02 00:00:00,175.08,6160000.00,2.33%
2019-04-30 00:00:00,171.1,3290000.00,0.08%
2019-04-29 00:00:00,170.96,3050000.00,-1.97%
2019-04-26 00:00:00,174.4,3280000.00,2.40%
2019-04-25 00:00:00,170.32,2890000.00,-0.04%
2019-04-24 00:00:00,170.38,3840000.00,-0.65%
2019-04-23 00:00:00,171.5,3920000.00,-1.76%
2019-04-22 00:00:00,174.58,743320.00,0.16%
2019-04-19 00:00:00,174.3,718480.00,0.60%
2019-04-18 00:00:00,173.26,1180000.00,1.09%
2019-04-17 00:00:00,171.4,1510000.00,-0.75%
2019-04-16 00:00:00,172.7,2700000.00,2.49%
2019-04-15 00:00:00,168.5,2600000.00,-2.23%
2019-04-12 00:00:00,172.34,6660000.00,2.34%
2019-04-11 00:00:00,168.4,3160000.00,-2.47%
2019-04-10 00:00:00,172.66,1800000.00,0.10%
2019-04-09 00:00:00,172.48,2280000.00,-1.17%
2019-04-08 00:00:00,174.52,2490000.00,0.31%
2019-04-05 00:00:00,173.98,1370000.00,-0.01%
2019-04-04 00:00:00,174.0,1970000.00,0.68%
2019-04-03 00:00:00,172.82,2470000.00,-1.08%
2019-04-02 00:00:00,174.7,2590000.00,1.23%
2019-04-01 00:00:00,172.58,2970000.00,1.22%
2019-03-29 00:00:00,170.5,2710000.00,0.18%
2019-03-28 00:00:00,170.2,3220000.00,1.73%
2019-03-27 00:00:00,167.3,2190000.00,-0.35%
2019-03-26 00:00:00,167.88,2600000.00,1.38%
2019-03-25 00:00:00,165.6,1820000.00,-0.66%
2019-03-22 00:00:00,166.7,3690000.00,-1.15%
2019-03-21 00:00:00,168.64,3500000.00,0.61%
2019-03-20 00:00:00,167.62,2830000.00,-0.99%
2019-03-19 00:00:00,169.3,4370000.00,-0.82%
2019-03-18 00:00:00,170.7,3270000.00,1.79%
2019-03-15 00:00:00,167.7,3450000.00,0.79%
2019-03-14 00:00:00,166.38,3480000.00,-0.31%
2019-03-13 00:00:00,166.9,4480000.00,2.19%
2019-03-12 00:00:00,163.32,2070000.00,-0.07%
2019-03-11 00:00:00,163.44,3870000.00,-1.24%
2019-03-07 00:00:00,165.5,2620000.00,0.08%
2019-03-06 00:00:00,165.36,3490000.00,-0.49%
2019-03-05 00:00:00,166.18,7760000.00,2.55%
2019-03-04 00:00:00,162.04,5550000.00,2.73%
2019-03-01 00:00:00,157.74,1900000.00,-0.44%
2019-02-28 00:00:00,158.44,2130000.00,-0.11%
2019-02-27 00:00:00,158.62,2350000.00,-0.15%
2019-02-26 00:00:00,158.86,1880000.00,-0.36%
2019-02-25 00:00:00,159.44,2670000.00,0.59%
2019-02-22 00:00:00,158.5,2270000.00,1.64%
2019-02-21 00:00:00,155.94,1950000.00,-0.35%
2019-02-20 00:00:00,156.48,2940000.00,1.66%
2019-02-19 00:00:00,153.92,2420000.00,-0.61%
2019-02-18 00:00:00,154.86,2060000.00,-1.51%
2019-02-15 00:00:00,157.24,2620000.00,1.54%
2019-02-14 00:00:00,154.86,3610000.00,0.00%
2019-02-13 00:00:00,154.86,2980000.00,-1.61%
2019-02-12 00:00:00,157.4,2340000.00,-0.15%
2019-02-11 00:00:00,157.64,2470000.00,0.19%
2019-02-08 00:00:00,157.34,2670000.00,-1.04%
2019-02-07 00:00:00,159.0,5050000.00,-0.89%
2019-02-06 00:00:00,160.42,3130000.00,1.24%
2019-02-05 00:00:00,158.46,2480000.00,0.03%
2019-02-04 00:00:00,158.42,3400000.00,0.78%
2019-02-01 00:00:00,157.2,6050000.00,3.41%
2019-01-31 00:00:00,152.02,5660000.00,-0.73%
2019-01-30 00:00:00,153.14,4360000.00,1.63%
2019-01-29 00:00:00,150.68,2730000.00,0.60%
2019-01-28 00:00:00,149.78,2200000.00,0.65%
2019-01-25 00:00:00,148.82,2650000.00,1.42%
2019-01-24 00:00:00,146.74,5500000.00,-1.57%
2019-01-23 00:00:00,149.08,4300000.00,-0.55%
2019-01-22 00:00:00,149.9,4290000.00,-1.20%
2019-01-21 00:00:00,151.72,1330000.00,-0.28%
2019-01-18 00:00:00,152.14,1730000.00,0.42%
2019-01-17 00:00:00,151.5,2510000.00,0.58%
2019-01-16 00:00:00,150.62,3170000.00,0.03%
2019-01-15 00:00:00,150.58,3220000.00,-1.08%
2019-01-14 00:00:00,152.22,2580000.00,-1.48%
2019-01-11 00:00:00,154.5,2980000.00,0.25%
2019-01-10 00:00:00,154.12,1960000.00,0.22%
2019-01-09 00:00:00,153.78,4030000.00,2.44%
2019-01-08 00:00:00,150.12,3120000.00,-3.57%
2019-01-04 00:00:00,155.68,2910000.00,-1.06%
2019-01-03 00:00:00,157.34,2900000.00,-0.05%
